2022-05-15 23:59:44+00:00,"Berhubung saya bl baru, barusan ngulik2 wikipedia dan ternyata raihan tim Indonesia dari 32x penyelenggaraan Thomas Cup;
21x Final
  14x Juara
  7x Runner-up
7x Bronze medalist
Cuma sekali ga masuk SF!! Keren bgt badminton INA ini😭😭"
2022-05-15 23:59:21+00:00,"kalau kalian liat ada orang yang diem, murung, lemas tak berdaya itu BL ina yang abis nonton thomas cup"
2022-05-15 23:59:08+00:00,"Tahun lalu nyesek di Sudirman Cup, menang di Thomas Cup. Sekarang nyesek di Thomas Cup, berarti bawa pulang Sudirman Cup kayanya ygy"
2022-05-15 23:59:07+00:00,"Ada masanya setelah Indonesia jd Juara Thomas Cup 2002, untuk sekadar lolos ke Final lagi butuh waktu selama 8 thn kemudian di thn 2010, sempat juga 2x jd tuan rumah di 2004 dan 2008 tp hasilnya buruk. Yg masih nyinyir"" blm merasakan saja pahitnya jd penggemar di zaman tsb, hehe"
2022-05-15 23:58:21+00:00,@BadmintonTalk SELAMAT BUAT INDIA KALIAN PANTAS DAPAT THOMAS CUP KECUALI MD1 NYA SEKIAN TERIMA KASIH🙏🏻🙏🏻🙏🏻🙏🏻
2022-05-15 23:58:04+00:00,"Tahun lalu nyesek di Sudirman Cup, menang di Thomas Cup. Sekarang nyesek di Thomas Cup, berarti bawa pulang Sudirman Cup kayanya ygy"
2022-05-15 23:56:44+00:00,"Dari tahun 2012, tidak ada juara bertahan yg bisa mempertahankan gelar Thomas Cup

Artinya? Persaingan di tim cowok itu emang super ketat. Emang dari babak grup aja tuh sulit diprediksi. Juara yg gak itu-itu aja bikin olahraga makin berwarna &amp; bisa terus dilirik oleh bayak pihak"
2022-05-15 23:56:41+00:00,"Mohammad Ahsan and Kevin Sanjaya. Final. Thomas Cup 2022

Thank you guys! Siapa yang bakal kangen sama pasangan gado-gado ini?

📷: Getty Images/MANAN VATSYAYANA https://t.co/muy5Xpj6kp"
2022-05-15 23:56:21+00:00,"Ginting, Jonatan dan Kevin terhitung sudah 3x mengantarkan Indonesia ke Final Thomas Cup dr 4x keikutsertaannya. Pemain"" yg dulu di Thomas Cup 2016 memulai debutnya di usia yg sangat muda, ternyata bisa berkontribusi sampai sejauh ini."
2022-05-15 23:56:16+00:00,"Ginting, Jonatan dan Kevin terhitung sudah 3x mengantarkan Indonesia ke Final Thomas Cup dr 4x keikutsertaannya. Pemain"" yg dulu di Thomas Cup 2016 memulai debutnya di usia yg sangat muda, ternyata bisa berkontribusi sampai sejauh ini."
2022-05-15 23:56:15+00:00,"@taniaanggriani_ @mankewww Yups, tapi mengingat mereka baru mencetak sejarah pertama kali memenangkan Thomas Cup setelah 73 thn, gue yakin para pemain India jadi berkali lipat motivasinya bt menangin semua gelar kejuaraan beregu yg bisa  mereka raih. 
Yg sekarang ini bisa dibilang generasi emas mereka"
2022-05-15 23:56:11+00:00,apa ga makin nangis setelah lost thomas cup malah ko hendra statement gini😭😭😭 https://t.co/ZM6jfBxMef
2022-05-15 23:55:52+00:00,"“Malaya berkabung” karena mereka selalu juara Thomas Cup sejak awal mulanya. Ditambah, partisipasi pertama Indonesia ini juga tidak pernah dianggap dapat mencongkel dominasinya. Tim Indonesia bahkan hampir gagal pergi karena tiada biaya – ditalangi dg hutang dan sumbangan publik."
2022-05-15 23:55:48+00:00,@INABadminton Ada hal yg menarik (menurut saya) di final thomas cup 2022 kemarin ketika Indonesia vs India. Pemain cepat puas dng hasilnya padahal belum selesai pertandingannya. Harus tetap fokus disetiap momentnya.
