2022-05-13 23:59:31+00:00,Tiba tiba aku rasa team Thomas Cup IND ni mcm LKY. Hahaha.
2022-05-13 23:59:30+00:00,Tapi bukan berarti kekalahan Jona &amp; FajRi jadi seenaknya dijadikan ladang untuk pembullyan… mereka jg banyak berjasa loh sm kemenangan INA di Thomas Cup dan apa lupa mereka jg yg backup saat Ginting belum in 🙁
2022-05-13 23:59:29+00:00,Besok mau staycation agendanya nonton final thomas cup 😆
2022-05-13 23:59:20+00:00,BEGADANG GUE GA SIA2. IN VITO WE TRUST! KITA KE FINAL THOMAS CUP GENGSSSSS https://t.co/Q4ZMGph7xg
2022-05-13 23:59:09+00:00,Sejarah untuk India bisa ke final Thomas cup setelah mengalahkan Denmark di semi final
2022-05-13 23:59:08+00:00,"HISTORY MADE‼️
 
Tim Thomas India berhasil melaju ke babak final Thomas Cup untuk kali pertama sejak 73 tahun terakhir. India berhasil melibas Denmark dengan skor 3-2. 🇮🇳
 
#TUC2022 
#ThomasUberCup2022 #ThomasCup https://t.co/SnAtGDzhMj"
2022-05-13 23:58:53+00:00,BEGADANG GUE GA SIA2. IN VITO WE TRUST! KITA KE FINAL THOMAS CUP GENGSSSSS https://t.co/Q4ZMGph7xg
2022-05-13 23:58:15+00:00,Thomas cup : Indonesia jumpa India di final
2022-05-13 23:58:09+00:00,"15 MEI 2022 - FINAL #ThomasCup2022 

INDONESIA🇮🇩 VS INDIA🇮🇳

Juara 14 kali Thomas Cup, Indonesia akan bertemu India yang pertama kali sepanjang sejarah melaju ke Final Thomas Cup.

BISMILLAH OPTIMIS JUARA!🇮🇩👏 https://t.co/VEyknl3hUB"
2022-05-13 23:57:42+00:00,"@achmadsyariefha 2 partai awal jadi penentu juara sih , kalau Indonesia 
Bisa menang 2 partai awal maka besar kemungkinannya Indonesia juara , kalau kehilangan salah satunya maka 50-50 , kalau kalah dua-duanya maka India akan jadi juara Thomas cup pertama kali !!"
2022-05-13 23:57:42+00:00,"15 MEI 2022 - FINAL #ThomasCup2022 

INDONESIA🇮🇩 VS INDIA🇮🇳

Juara 14 kali Thomas Cup, Indonesia akan bertemu India yang pertama kali sepanjang sejarah melaju ke Final Thomas Cup.

BISMILLAH OPTIMIS JUARA!🇮🇩👏 https://t.co/VEyknl3hUB"
