2022-05-10 23:59:42+00:00,⚠️ Kalau lu orang nak Malaysia team menang sama Japan team in Thomas cup esok malam cepat retweet…..Kalau Tak…………………
2022-05-10 23:57:59+00:00,"@Namibia_baru @simplepipel @BadmintonTalk Iya benar. Zelin Resiana ex WD yg juara Uber Cup 1994 dan 1996, sekaligus Istri Joko Suprianto ex MS Juara Dunia 1993, Thomas Cup 94,96,98"
2022-05-10 23:53:15+00:00,⚠️ Kalau lu orang nak Malaysia team menang sama Japan team in Thomas cup esok malam cepat retweet…..Kalau Tak…………………
2022-05-10 23:53:10+00:00,"Thomas Cup 2022: 8 Negara Lolos ke Perempat Final, Termasuk Indonesia https://t.co/0UJ2oJlImX"
2022-05-10 23:47:01+00:00,⚠️ Kalau lu orang nak Malaysia team menang sama Japan team in Thomas cup esok malam cepat retweet…..Kalau Tak…………………
2022-05-10 23:43:03+00:00,⚠️ Kalau lu orang nak Malaysia team menang sama Japan team in Thomas cup esok malam cepat retweet…..Kalau Tak…………………
2022-05-10 23:36:24+00:00,⚠️ Kalau lu orang nak Malaysia team menang sama Japan team in Thomas cup esok malam cepat retweet…..Kalau Tak…………………
2022-05-10 23:33:28+00:00,"Menteri BUMN @erickthohir memberi semangat utk Tim Thomas &amp; Uber Cup Indonesia yg akan bertanding di Thailand mulai minggu 8 Mei 2022

Tim Thomas Indonesia Diharapkan bisa mempertahankan gelar Juara Thn lalu,sdgkn tim Uber Cup dihrpkn bisa memberikn kejutan

#BangkitBersamaET https://t.co/clfFBnisVe"
2022-05-10 23:30:54+00:00,Jadwal Indonesia di Uber dan Thomas Cup Rabu 11 Mei https://t.co/JCtJP7PWmM
2022-05-10 23:30:25+00:00,⚠️ Kalau lu orang nak Malaysia team menang sama Japan team in Thomas cup esok malam cepat retweet…..Kalau Tak…………………
2022-05-10 23:29:03+00:00,Begini curhatan Anthony Sinisuka Ginting yang belum juga menyumbang poin bagi Indonesia di Thomas Cup 2022. #Ginting https://t.co/pczKDLAXRN
2022-05-10 23:28:23+00:00,@Marchfoward Bola sepak dengan badminton thomas cup tu bertembung waktu🤣🔥
2022-05-10 23:26:58+00:00,"blf! Ngikutin jejak ayah ibunya 🥺

Bilqis kayaknya waktu kecil sering didongengin Thomas Uber Cup deh hehe. Perjalanan masih panjang, semangat terus Bilqis! https://t.co/Fv19gkGHFX"
2022-05-10 23:22:25+00:00,nunggu line up nya thomas cup...
