2022-05-09 23:59:37+00:00,"Weh gue gatau kalo td malem fadil jaidi storiin dia lg nonton thomas cup dan bikin mantra 🥲🥲, konyol banget dah itu poin buat lawan dia bilang mantranya manjur 🥲🥲"
2022-05-09 23:59:07+00:00,"TotalEnergies BWF Thomas and Uber Cup Finals 2022

          🇮🇩Bagas MAULANA🏅
24 21 🇮🇩Kevin Sanjaya SUKAMULJO🏅
22 11 🇹🇭Peeratchai SUKPHUN
          🇹🇭Pakkapon TEERARATSAKUL

🕗 in 33 minutes
 https://t.co/zXniyMuxB8"
2022-05-09 23:58:04+00:00,"Setiap ada Thomas Cup dan Uber. Kenapa WADA selalu saja ada ""acara"" juga ya? Wkwkwkwkwkwkwk...
https://t.co/b87bLdXsUd"
2022-05-09 23:57:46+00:00,"TotalEnergies BWF Thomas and Uber Cup Finals 2022

          🇮🇩Bagas MAULANA🏅
24 21 🇮🇩Kevin Sanjaya SUKAMULJO🏅
22 11 🇹🇭Peeratchai SUKPHUN
          🇹🇭Pakkapon TEERARATSAKUL

🕗 in 33 minutes
 https://t.co/zXniyMuxB8"
2022-05-09 23:56:48+00:00,"Kalo ada yg pengen banding""in Christie sama Ginting di Thomas Cup. Ini data keduanya sejak debut 2016, sampe hasil semalem lawan Thailand. Finger crossed buat keduanya di match-match berikutnya :)

#ThomasCup2022 https://t.co/fncdnh1G3x"
2022-05-09 23:55:28+00:00,Viral Duet Kevin/Bagas Dijuluki Kebas di Thomas Cup https://t.co/UbQ0KWD34N
2022-05-09 23:54:31+00:00,"Leo/Daniel di Thomas Cup
Bagas/Fikri di All England
Pramudya/Yeremia di Kejuaraan Asia

it’s real. semua ada garis waktunya masing-masing, semua udah punya rezekinya sendiri-sendiri. rata. adil. kitanya aja yang harus sabar dan berhenti membandingkan.

Keep up this great trend!🔥"
2022-05-09 23:53:54+00:00,Viral Duet Kevin/Bagas Dijuluki Kebas di Thomas Cup https://t.co/UbQ0KWD34N
2022-05-09 23:52:22+00:00,"TotalEnergies BWF Thomas and Uber Cup Finals 2022

          🇮🇩Bagas MAULANA🏅
24 21 🇮🇩Kevin Sanjaya SUKAMULJO🏅
22 11 🇹🇭Peeratchai SUKPHUN
          🇹🇭Pakkapon TEERARATSAKUL

🕗 in 33 minutes
 https://t.co/zXniyMuxB8"
2022-05-09 23:52:04+00:00,"Menteri BUMN @erickthohir beri semangat Tim Thomas dan Uber Cup Indonesia yg bertanding di Thailand 🏸

Erick Thohir : “Semoga terus mengharumkan nama bulutangkis Indonesia di kancah Dunia Internasional”

#BangkitBersamaET https://t.co/MYVeMSSp8R"
2022-05-09 23:51:43+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 13-14"
2022-05-09 23:51:40+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 15-17"
2022-05-09 23:51:37+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 17-18"
2022-05-09 23:51:35+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 20-20!"
2022-05-09 23:51:32+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 0-0

YAK AMAN JOJO!"
2022-05-09 23:51:27+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 5-1"
2022-05-09 23:51:26+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 8-4"
2022-05-09 23:51:25+00:00,"Menteri BUMN @erickthohir beri semangat Tim Thomas dan Uber Cup Indonesia yg bertanding di Thailand 🏸

Erick Thohir : “Semoga terus mengharumkan nama bulutangkis Indonesia di kancah Dunia Internasional”

#BangkitBersamaET https://t.co/MYVeMSSp8R"
2022-05-09 23:51:19+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 11-5

LANJUT JO!"
2022-05-09 23:51:16+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 13-8"
2022-05-09 23:51:14+00:00,Jia underperformed lepas Thomas cup tahun lepas until bwc. Banyak kali retired sampai org perli dia takut malu kalah sbb tu dia retired. Mental breakdown masa bwc sampai iv pun dia nangis. So many injuries sbb terlalu push diri sendiri. Issue banned. Rumors sama sini.
2022-05-09 23:51:13+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 14-13"
2022-05-09 23:51:11+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 17-15"
2022-05-09 23:51:08+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 1-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 19-15

Yok dua lagi!"
2022-05-09 23:51:05+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 21-16

Kemenangan Jojo bawa Indonesia berbalik unggul!"
2022-05-09 23:51:02+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MS2: Jonatan Christie vs Kantaphon Wangcharoen 22-20 21-16"
2022-05-09 23:51:00+00:00,Jona tolong jangan terinspirasi dari match LGZ vs Christo ini karena kesel rekor Thomas Cup tahun lalu udah pecah 🙏🙏🙏
2022-05-09 23:51:00+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 6-4"
2022-05-09 23:50:56+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 11-7

YOK LANJUT!"
2022-05-09 23:50:56+00:00,Rekap Thomas Cup 2022 - Indonesia Pastikan Tiket Perempat Final usai Singkirkan Tuan Rumah https://t.co/GMjdEz468d
2022-05-09 23:50:53+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 15-10"
2022-05-09 23:50:52+00:00,Rekap Thomas Cup 2022 - Indonesia Pastikan Tiket Perempat Final usai Singkirkan Tuan Rumah https://t.co/lcbusOtOxx
2022-05-09 23:50:50+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 18-17"
2022-05-09 23:50:48+00:00,Rekap Thomas Cup 2022 - Indonesia Pastikan Tiket Perempat Final usai Singkirkan Tuan Rumah https://t.co/KNJOOENM4V
2022-05-09 23:50:47+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 20-20"
2022-05-09 23:50:44+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 21-21"
2022-05-09 23:50:41+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 24-22 0-0

YAK AMAN!"
2022-05-09 23:50:38+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 24-22  2-5"
2022-05-09 23:50:30+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 24-22 9-7"
2022-05-09 23:50:25+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 24-22 11-8 

YOK FOKUS LAGI!"
2022-05-09 23:50:24+00:00,"Group A - Thomas Cup MD2

INA 3 vs 1 THA

Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 

24-22 21-11

INDONESIA PASTIKAN MENANG ATAS THAILAND SETELAH PASANGAN GADO-GADO BAGAS/KEVIN SUMBANG POIN KETIGA! GAME YANG MENYENANGKAN

#TUC2022 https://t.co/c1ierEgOPt"
2022-05-09 23:50:12+00:00,"dikabarkan anggota grup B, C, dan D thomas cup 2022 sudah tertidur pulas..

grup A be lyke: bac00ddd"
2022-05-09 23:50:09+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 2-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 24-22 17-9"
2022-05-09 23:50:04+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 3-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 24-22 21-11

Bagas/Kevin pastikan kemenangan Indonesia atas Thailand!"
2022-05-09 23:50:01+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 3-1 THAILAND

MD2: Bagas Maulana/Kevin Sanjaya Sukamuljo vs Peeratchai Sukphun/Pakkapon Teeraratsakul 24-22 21-11"
2022-05-09 23:49:53+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 3-1 THAILAND

MS3: Shesar Hiren Rhustavito vs Sitthikom Thammasin 11-7

Ga pake lama ya"
2022-05-09 23:49:42+00:00,"TotalEnergies BWF Thomas and Uber Cup Finals 2022

          🇮🇩Bagas MAULANA🏅
24 21 🇮🇩Kevin Sanjaya SUKAMULJO🏅
22 11 🇹🇭Peeratchai SUKPHUN
          🇹🇭Pakkapon TEERARATSAKUL

🕗 in 33 minutes
 https://t.co/zXniyMuxB8"
2022-05-09 23:49:34+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 3-1 THAILAND

MS3: Shesar Hiren Rhustavito vs Sitthikom Thammasin 21-19 0-0

YAK AMAN!"
2022-05-09 23:49:29+00:00,"#TUC2022 Thomas Cup - Group A

INDONESIA 4-1 THAILAND

MS3: Shesar Hiren Rhustavito vs Sitthikom Thammasin 21-19 21-14

Ditutup dengan kemenangan dari Vito!"
2022-05-09 23:49:08+00:00,"Tim Thomas Cup Indonesia vs Tim Thomas Cup Korea untuk perebutan juara grup pada hari Rabu (11/5). Keduanya sudah pasti ke quarterfinal.

#TUC2022"
2022-05-09 23:49:05+00:00,"Pada nonton thomas cup dimana siih:"") dari kemarin pen nntn 😭🥲"
2022-05-09 23:48:48+00:00,"dikabarkan anggota grup B, C, dan D thomas cup 2022 sudah tertidur pulas..

grup A be lyke: bac00ddd"
2022-05-09 23:47:57+00:00,"TotalEnergies BWF Thomas and Uber Cup Finals 2022

          🇮🇩Bagas MAULANA🏅
24 21 🇮🇩Kevin Sanjaya SUKAMULJO🏅
22 11 🇹🇭Peeratchai SUKPHUN
          🇹🇭Pakkapon TEERARATSAKUL

🕗 in 33 minutes
 https://t.co/zXniyMuxB8"
2022-05-09 23:47:49+00:00,Jonatan Alami Blank Lawan Thailand di Thomas Cup – CNN Indonesia – Google Berita Olahraga – Arenanews https://t.co/J1k8b04kOY https://t.co/TqjI85HewP
2022-05-09 23:47:45+00:00,Jonatan Alami Blank Lawan Thailand di Thomas Cup – CNN Indonesia – Google Berita Olahraga – Arenanews https://t.co/6jbpakIbqj https://t.co/rAQQ1J2Bcm
2022-05-09 23:47:44+00:00,FOTO: Smash Keras Indonesia Hajar Thailand di Thomas Cup https://t.co/cAvYNDA1St
